pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-15,3-4,0-0,,1668380,,,38,,13,Deuce,Savriyan Danilov,Far,,,,,,,,,,85.6410651793083,-479.36943897613,Down the Line,Backhand,,,,,,,,,,61.609492563397694,404.553532370745,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,1.0,,,,,,
30-15,3-4,0-0,,1669479,,,38,,14,Ad,Savriyan Danilov,Far,,,,,,,,,,69.7035487751171,531.484913604275,Crosscourt,Backhand,,,,,,,,,,-153.533256780323,-239.760449474942,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,
30-15,3-4,0-0,,1671079,,,38,,15,Ad,Savriyan Danilov,Far,,,,,,,,,,-177.268493000783,-500.284580052235,Crosscourt,Forehand,1.0,,,,,,,,,58.1468886701362,228.462921041002,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,1.0,,,,,,,
30-15,3-4,0-0,,1672369,,,38,,16,Ad,Savriyan Danilov,Far,,,,,,,,,,121.736729002562,509.141677602537,Down the Line,Backhand,,,,,,,,,,77.0906769465918,-324.82143482048,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,
30-15,3-4,0-0,,1673770,,,38,,17,Deuce,Savriyan Danilov,Far,,,,,,,,,,50.3448436132723,-506.533978564918,Crosscourt,Backhand,,,,,,,,,,-146.359022309636,371.592060367262,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,1.0,,,,,,,
30-15,3-4,0-0,,1675079,,,38,,18,Deuce,Savriyan Danilov,Far,,,,,,,,,,-148.44696522302,539.109049649765,Down the Line,Forehand,1.0,,,,,,,,,-11.2858158355147,-436.685285432845,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,
30-15,3-4,0-0,,1677030,,,38,,19,Ad,Savriyan Danilov,Far,,,,,,,,,,-3.20282152230806,-498.697140200967,Crosscourt,Forehand,,,,,,,,,,124.582010061178,401.717935257885,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,1.0,,,,,,,
30-15,3-4,0-0,,1678430,,,38,,20,Ad,Savriyan Danilov,Far,,,,,,,,,,123.454270559866,542.844603018092,Crosscourt,Backhand,,,,,,,,,,-58.0299923446769,-294.196626202823,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,
30-15,3-4,0-0,,1679599,1.0,1679599.0,38,,21,Ad,Savriyan Danilov,Far,,,,,,,,,,-69.8522145668931,-493.86971237944704,Down the Line,Forehand,,,,,,,,,,-78.7119914697756,-18.2091480752312,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,1.0,,Kaylan Bigun,1,,,Short
40-15,3-4,0-0,1.0,1727930,,,39,,1,Deuce,Savriyan Danilov,Far,1.0,Wide,126.673742344641,-238.512139107488,,,,,,-51.3093339894748,447.707529527328,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,Wide,
40-15,3-4,0-0,,1728770,,,39,,2,Deuce,Savriyan Danilov,Far,,,,,,,,,,173.294630358616,-474.26205708636894,Down the Line,Backhand,,,,,,,,,,85.7655019684596,266.195209973616,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
40-15,3-4,0-0,,1729930,,,39,,3,Ad,Savriyan Danilov,Far,,,,,,,,,,109.467169728727,512.66548556404,Crosscourt,Backhand,,,,,,,,,,-72.6270286526309,-257.320620078607,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
40-15,3-4,0-0,,1731199,,,39,,4,Ad,Savriyan Danilov,Far,,,,,,,,,,-94.745428696364,-460.490797243857,Crosscourt,Forehand,,,,,,,,,,145.029451006049,452.749803149372,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
40-15,3-4,0-0,,1732479,,,39,,5,Ad,Savriyan Danilov,Far,,,,,,,,,,158.52068022739,518.344373359312,Crosscourt,Backhand,,,,,,,,,,-25.1640966754026,-244.524797681414,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
40-15,3-4,0-0,,1733699,,,39,,6,Ad,Savriyan Danilov,Far,,,,,,,,,,-85.1294619422132,-449.090917541325,Crosscourt,Forehand,,,,,,,,,,0.380391513560608,360.341918197539,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
40-15,3-4,0-0,,1734979,,,39,,7,Deuce,Savriyan Danilov,Far,,,,,,,,,,-36.4827537182664,547.071396543899,Down the Line,Forehand,,,,,,,,,,-8.05130139982086,-287.459585520411,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
40-15,3-4,0-0,,1736270,,,39,,8,Ad,Savriyan Danilov,Far,,,,,,,,,,-6.02934711285778,-470.702652012005,Crosscourt,Forehand,,,,,,,,,,69.9715605861406,246.481452318333,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
40-15,3-4,0-0,,1737630,,,39,,9,Ad,Savriyan Danilov,Far,,,,,,,,,,94.712243000826,546.091940069709,Crosscourt,Backhand,,,,,,,,,,-102.021478565127,-284.293432851997,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
40-15,3-4,0-0,,1739099,,,39,,10,Ad,Savriyan Danilov,Far,,,,,,,,,,-123.31341316704,-481.220603674292,Crosscourt,Forehand,,,,,,,,,,114.721916010439,358.867623578117,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
40-15,3-4,0-0,,1740569,,,39,,11,Ad,Savriyan Danilov,Far,,,,,,,,,,155.922933070786,527.068307086342,Crosscourt,Backhand,,,,,,,,,,-91.5451334207751,-399.556118766198,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Deep
40-15,3-4,0-0,,1741599,,,39,,12,Ad,Savriyan Danilov,Far,,,,,,,,,,-57.8053094925336,-448.445384951649,Crosscourt,Forehand,,,,,,,,,,25.7191437007741,368.189895012933,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Deep
40-15,3-4,0-0,,1742829,,,39,,13,Ad,Savriyan Danilov,Far,,,,,,,,,,72.5319881889389,533.929478346181,Down the Line,Forehand,1.0,,,,,,,,,47.145543525784895,-366.111482939443,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,1.0,,,,,,Deep
40-15,3-4,0-0,,1744099,1.0,1744099.0,39,,14,Deuce,Savriyan Danilov,Far,,,,,,,,,,33.0346566054073,-468.96807742757903,Crosscourt,Backhand,,,,,,,,,,-76.7231463254197,-25.103313648281,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,Savriyan Danilov,1,,,
0-0,3-5,0-0,1.0,1785770,,,40,,1,Deuce,Kaylan Bigun,Near,1.0,Wide,-132.552203630728,244.579839238719,,,,,,12.1830927384014,-449.663456911404,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Wide,
0-0,3-5,0-0,,1786770,1.0,1786770.0,40,,2,Ad,Kaylan Bigun,Near,,,,,,,,,,9.62098097112364,567.269236657625,Crosscourt,Backhand,,,,,,,,,,-19.0113845144259,195.054762685814,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,Kaylan Bigun,1,,,
15-0,3-5,0-0,1.0,1819530,,,41,,1,Ad,Kaylan Bigun,Near,1.0,Wide,111.911696194168,183.918263341987,,,,,,-58.139769247564,-399.879133858061,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-0,3-5,0-0,,1820420,,,41,,2,Ad,Kaylan Bigun,Near,,,,,,,,,,171.791054243131,481.16368657018,Crosscourt,Backhand,,,,,,,,,,-41.8447889326118,-244.786761810897,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-0,3-5,0-0,,1821479,1.0,1821479.0,41,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-99.2495352142969,-448.258327865035,Down the Line,Forehand,,,,,,,,,,-62.9589293525484,453.051038932399,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,Kaylan Bigun,,,,Deep
15-15,3-5,0-0,1.0,1843530,,,42,,1,Deuce,Kaylan Bigun,Near,1.0,Wide,-141.634213691965,244.475612423321,,,,,,31.4658191163442,-430.722922134511,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Wide,
15-15,3-5,0-0,,1844280,,,42,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-192.685296369104,546.570548993593,Down the Line,Forehand,,,,,,,,,,-20.6367946194119,-331.547834645498,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1845530,,,42,,3,Deuce,Kaylan Bigun,Near,,,,,,,,,,1.54326881014793,-402.570160760947,Down the Line,Forehand,,,,,,,,,,69.5548064304103,359.211193131923,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,,,,,Deep
15-15,3-5,0-0,,1846780,,,42,,4,Ad,Kaylan Bigun,Near,,,,,,,,,,70.7679407261227,492.29486548531,Down the Line,Backhand,,,,,,,,,,38.1464020122288,-170.686127515222,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1848079,,,42,,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,14.4791830708587,-479.273441600802,Down the Line,Forehand,,,,,,,,,,84.0985618984692,242.681747593925,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,,,,,Short
15-15,3-5,0-0,,1849500,,,42,,6,Ad,Kaylan Bigun,Near,,,,,,,,,,69.4590004374094,543.642935257812,Crosscourt,Backhand,,,,,,,,,,-70.1374890638308,-250.904795494184,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1850530,,,42,,7,Ad,Kaylan Bigun,Near,,,,,,,,,,-81.3482447506142,-496.956671040863,Crosscourt,Forehand,,,,,,,,,,23.0967465004255,392.856474190523,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Deep
15-15,3-5,0-0,,1851979,,,42,,8,Ad,Kaylan Bigun,Near,,,,,,,,,,46.7667979002383,526.757157698766,Crosscourt,Backhand,,,,,,,,,,-43.1864173228123,-252.055539151226,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1853270,,,42,,9,Ad,Kaylan Bigun,Near,,,,,,,,,,-43.1313374890416,-508.814375546544,Crosscourt,Forehand,,,,,,,,,,114.440124671857,299.36777668401,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
15-15,3-5,0-0,,1854630,,,42,,10,Ad,Kaylan Bigun,Near,,,,,,,,,,168.896319991164,515.481867891247,Down the Line,Backhand,,,,,,,,,,75.2238954505298,-271.888566272825,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1855729,,,42,,11,Deuce,Kaylan Bigun,Near,,,,,,,,,,33.7729713473141,-471.74989610649294,Crosscourt,Backhand,,,,,,,,,,-93.4040299649561,310.962100830985,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
15-15,3-5,0-0,,1856979,,,42,,12,Deuce,Kaylan Bigun,Near,,,,,,,,,,-116.132135826712,504.467240813388,Down the Line,Forehand,1.0,,,,,,,,,-54.7553641732001,-275.370729439928,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-15,3-5,0-0,,1858229,1.0,1858229.0,42,,13,Ad,Kaylan Bigun,Near,,,,,,,,,,-45.0591316710178,-268.044805336694,Down the Line,Forehand,,,,,,,,,,-15.7289862204643,-240.115655074242,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,Savriyan Danilov,1,,,
15-30,3-5,0-0,1.0,1890130,,,43,,1,Ad,Kaylan Bigun,Near,0.0,Wide,148.605889107535,247.389446631543,0.0,T,31.0842027558895,247.805779746154,,-78.1912784339054,-475.271024715415,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,Double Fault,T,
15-30,3-5,0-0,,1902530,1.0,1902530.0,43,,2,Ad,Kaylan Bigun,Near,,,,,,,,,,50.0497320647161,541.31304680637,Crosscourt,Forehand,,,,,,,,,,-24.8501148293835,-266.372008967491,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,1.0,,,Savriyan Danilov,,,,Short
15-40,3-5,0-0,1.0,1929430,,,44,1.0,1,Deuce,Kaylan Bigun,Near,1.0,Body,-63.6237150043416,244.192175196724,,,,,,25.9801509186218,-454.979866578943,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,Body,
15-40,3-5,0-0,,1930079,,,44,1.0,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-107.400623359525,543.34257983349,Crosscourt,Backhand,,,,,,,,,,86.9624070428247,-371.03517607154896,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,1.0,,,,,,,Deep
15-40,3-5,0-0,,1931599,,,44,1.0,3,Deuce,Kaylan Bigun,Near,,,,,,,,,,88.5022309710829,-460.904183070628,Down the Line,Forehand,,,,,,,,,,109.956151574746,375.065955817829,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,,,,,Deep
15-40,3-5,0-0,,1933099,,,44,1.0,4,Ad,Kaylan Bigun,Near,,,,,,,,,,121.983727034058,554.540972221936,Down the Line,Backhand,,,,,,,,,,50.1735181539548,-235.858776246597,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
15-40,3-5,0-0,,1934530,1.0,1934530.0,44,1.0,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,30.3246828521278,-423.085083114392,Down the Line,Forehand,,,,,,,,,,100.07152230966,329.070352143312,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,Kaylan Bigun,,,,Short
30-40,3-5,0-0,1.0,1966300,,,45,1.0,1,Ad,Kaylan Bigun,Near,1.0,T,29.8234908136329,244.999999999873,,,,,,-66.6041119859674,-452.235711942024,,,1.0,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Savriyan Danilov,Kaylan Bigun,,,,,,1st Serve In,T,
30-40,3-5,0-0,,1967000,1.0,1967000.0,45,1.0,2,Ad,Kaylan Bigun,Near,,,,,,,,,,76.1707786526291,555.049819553519,Down the Line,Forehand,,,,,,,,,,16.0504319772446,-544.308907480034,,,,,1.0,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Savriyan Danilov,,1.0,,Kaylan Bigun,1,,,Long
40-40,3-5,0-0,1.0,1972479,,,46,1.0,1,Deuce,Savriyan Danilov,Far,0.0,T,-34.588910761137,61.991759623765,1.0,Body,-64.2126749780946,174.655971128519,,20.8398512685807,-438.513484251742,,,,,,,,,,,,,,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,2nd Serve In,Body,
40-40,3-5,0-0,,2005680,,,46,1.0,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-146.020199037545,562.122123796735,Crosscourt,Forehand,,,,,,,,,,73.8371773840389,-233.721341863396,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
40-40,3-5,0-0,,2007069,,,46,1.0,3,Deuce,Kaylan Bigun,Near,,,,,,,,,,111.400781933451,-480.31318350806305,Crosscourt,Backhand,,,,,,,,,,-92.4632327208621,302.955889107455,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Savriyan Danilov,Kaylan Bigun,,,,,,,,Short
40-40,3-5,0-0,,2008380,,,46,1.0,4,Deuce,Kaylan Bigun,Near,,,,,,,,,,-129.908065398008,548.742125983968,Crosscourt,Forehand,,,,,,,,,,8.67287292213025,-238.123097112738,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Savriyan Danilov,,,,,,,,Short
40-40,3-5,0-0,,2009569,1.0,2009569.0,46,1.0,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,35.2905566491506,-485.595680227221,Down the Line,Forehand,,,,,,,,,,64.4796150480857,-23.6466644794279,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Savriyan Danilov,Kaylan Bigun,,1.0,,Savriyan Danilov,1,,,
0-0,0-0,1-0,1.0,2157800,,,47,,1,Deuce,Savriyan Danilov,Near,1.0,T,-17.510487751522,243.518547681414,,,,,,50.936980533657,-449.846341863285,,,,,,,,,,,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,T,
0-0,0-0,1-0,,2158729,,,47,,2,Deuce,Savriyan Danilov,Near,,,,,,,,,,-67.9646489500961,535.065830052217,Crosscourt,Forehand,,,,,,,,,,18.684771434811,-369.057086613983,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Deep
0-0,0-0,1-0,,2160229,,,47,,3,Deuce,Savriyan Danilov,Near,,,,,,,,,,3.66187117235156,-522.581807742512,Crosscourt,Forehand,,,,,,,,,,-115.173999343773,286.964096675267,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
0-0,0-0,1-0,,2161729,,,47,,4,Deuce,Savriyan Danilov,Near,,,,,,,,,,-132.444608486371,542.480440725879,Crosscourt,Backhand,,,,,,,,,,151.51046041112,-346.929538495009,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
0-0,0-0,1-0,,2163179,,,47,,5,Deuce,Savriyan Danilov,Near,,,,,,,,,,176.451520122394,-526.035187007602,Crosscourt,Forehand,1.0,,,,,,,,,-67.7836778214873,245.92843394563,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
0-0,0-0,1-0,,2164379,,,47,,6,Deuce,Savriyan Danilov,Near,,,,,,,,,,-86.480468066447,473.569827208854,Down the Line,Backhand,,,,,,,,,,-93.1527449693307,-469.230577427579,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Long
0-0,0-0,1-0,,2165780,1.0,2165780.0,47,,7,Ad,Savriyan Danilov,Near,,,,,,,,,,-79.7724409448407,-537.881370297185,Down the Line,Backhand,,,,,,,,,,-81.4430938319789,165.897971347246,1.0,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,Savriyan Danilov,,,,Short
15-0,0-0,1-0,1.0,2202479,,,48,,1,Ad,Savriyan Danilov,Near,1.0,Body,68.6601323271736,242.952247375203,,,,,,-26.6367836832758,-69.7344761591941,,,,,,,,,,1,,,,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Savriyan Danilov,,,,,,1st Serve In,Body,
15-0,0-0,1-0,,2203969,,,48,,2,Ad,Savriyan Danilov,Near,,,,,,,,,,69.8181485126498,429.126946631449,Down the Line,Forehand,,,,,,,,,,48.213380358680304,-345.296396544004,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
15-0,0-0,1-0,,2205379,,,48,,3,Deuce,Savriyan Danilov,Near,,,,,,,,,,48.6649278214972,-526.381397637523,Down the Line,Forehand,,,,,,,,,,3.9634514435675103,336.65353237078,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,,,,,Short
15-0,0-0,1-0,,2207080,,,48,,4,Deuce,Savriyan Danilov,Near,,,,,,,,,,-33.9375601487139,386.598731408374,Crosscourt,Forehand,,,,,,,,,,57.9231627296289,98.2552274715153,,,,,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,
15-0,0-0,1-0,,2209280,1.0,2209280.0,48,,5,Deuce,Savriyan Danilov,Near,,,,,,,,,,164.803379265007,-358.811548556245,Down the Line,Forehand,,,,,,,,,,104.53903652663,-42.4176345144138,,,,1.0,,UCLA,1/20/25,Division 1,,,,,USD,Kaylan Bigun,Savriyan Danilov,Left,Right,,,,1.0,,,,Kaylan Bigun,Savriyan Danilov,,,,Kaylan Bigun,1,,,
