pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-15,1-1,0-0,,333000,,,14,,2,Ad,Spencer Johnson,Near,,,,,,,,,,109.3454506,516.0025427,Crosscourt,Forehand,,,,,,,,,,-39.15839348,-340.3274224,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Short
30-15,1-1,0-0,,334000,,,14,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-46.14595363,-469.5441765,Crosscourt,Backhand,,,,,,,,,,127.850935,390.0247813,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Deep
30-15,1-1,0-0,,336000,,,14,,4,Ad,Spencer Johnson,Near,,,,,,,,,,128.6762905,520.2232119,Crosscourt,Backhand,,,,,,,,,,-122.1774442,-328.1612861,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
30-15,1-1,0-0,,337000,,,14,,5,Ad,Spencer Johnson,Near,,,,,,,,,,-149.3634952,-505.1176345,Crosscourt,Backhand,,,,,,,,,,61.4438703,228.6241032,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
30-15,1-1,0-0,,339000,,,14,,6,Ad,Spencer Johnson,Near,,,,,,,,,,131.1484908,506.6896107,Down the Line,Backhand,1.0,,,,,,,,,43.81380687,-321.399825,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
30-15,1-1,0-0,,340000,,,14,,7,Deuce,Spencer Johnson,Near,,,,,,,,,,35.89184164,-465.7478784,Down the Line,Backhand,,,,,,,,,,154.9573327,243.3025919,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
30-15,1-1,0-0,,342000,,,14,,8,Ad,Spencer Johnson,Near,,,,,,,,,,196.4769248,388.954801,Down the Line,Backhand,1.0,,,,,,,,,126.9039753,-60.15751312,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
30-15,1-1,0-0,,343000,1.0,343000.0,14,,9,Deuce,Spencer Johnson,Near,,,,,,,,,,126.9039753,-80.26207349,Crosscourt,,,1.0,,,,,1,,,-65.31132437,334.9997977,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,,,Short
40-15,1-1,0-0,1.0,391000,,,15,,1,Deuce,Spencer Johnson,Near,0.0,T,-43.97946741,275.5510499,1.0,Body,-77.53828193,193.5153981,,10.24932743,-441.1054517,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,1.0,,Theo Papamalamis,Spencer Johnson,,,,,,2nd Serve In,Body,
40-15,1-1,0-0,,405000,,,15,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-137.6061899,512.9231245,Crosscourt,Forehand,,,,,,,,,,66.67431102,-200.007278,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
40-15,1-1,0-0,,406000,1.0,406000.0,15,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,83.80911527,-408.1609361,Down the Line,Forehand,,,,,,,,,,134.2251531,509.0220254,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,Long
40-30,1-1,0-0,1.0,435000,,,16,,1,Ad,Spencer Johnson,Near,1.0,T,45.29736439,178.036472,,,,,,-62.77987205,-478.1964184,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
40-30,1-1,0-0,,435000,,,16,,2,Ad,Spencer Johnson,Near,,,,,,,,,,103.238785,519.6090661,Down the Line,Forehand,,,,,,,,,,32.99454287,-299.1388451,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
40-30,1-1,0-0,,438000,,,16,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,36.99148622,-401.7402504,Down the Line,Backhand,,,,,,,,,,103.5276958,244.8042924,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
40-30,1-1,0-0,,439000,,,16,,4,Ad,Spencer Johnson,Near,,,,,,,,,,125.710362,564.0992946,Crosscourt,Backhand,,,,,,,,,,-59.11241251,-122.8914151,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
40-30,1-1,0-0,,440000,1.0,440000.0,16,,5,Ad,Spencer Johnson,Near,,,,,,,,,,-59.11241251,-142.9960138,Down the Line,,,1.0,,,,,1,,,-134.96986,454.579801,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,,,Deep
0-0,2-1,0-0,1.0,544000,,,17,,1,Deuce,Theo Papamalamis,Near,1.0,Wide,-106.2894576,188.5617727,,,,,,22.93529637,-448.8666175,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
0-0,2-1,0-0,,545000,,,17,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-194.462664,542.5963801,Crosscourt,Forehand,,,,,,,,,,15.71723535,-278.4502625,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
0-0,2-1,0-0,,546000,,,17,,3,Deuce,Theo Papamalamis,Near,,,,,,,,,,25.48248031,-415.1811078,Crosscourt,Forehand,,,,,,,,,,-80.50570319,327.1086067,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
0-0,2-1,0-0,,547000,1.0,547000.0,17,,4,Deuce,Theo Papamalamis,Near,,,,,,,,,,-135.2365704,579.7082458,Down the Line,Forehand,,,,,,,,,,-59.25323163,-484.7018482,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,Long
15-0,2-1,0-0,1.0,568000,,,18,,1,Ad,Theo Papamalamis,Near,0.0,T,35.26280621,264.4260335,1.0,T,29.16647528,186.2875383,,-32.3658902,-443.1526684,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,2nd Serve In,T,
15-0,2-1,0-0,,578000,,,18,,2,Ad,Theo Papamalamis,Near,,,,,,,,,,35.21124781,475.8561188,Crosscourt,Forehand,,,,,,,,,,-63.08734689,-229.0542542,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
15-0,2-1,0-0,,580000,,,18,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-112.1749234,-484.517126,Down the Line,Backhand,,,,,,,,,,-74.78099847,336.0519794,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
15-0,2-1,0-0,,581000,,,18,,4,Deuce,Theo Papamalamis,Near,,,,,,,,,,-78.49542323,533.676203,Down the Line,Forehand,,,,,,,,,,-107.661554,-268.3085302,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
15-0,2-1,0-0,,582000,1.0,582000.0,18,,5,Ad,Theo Papamalamis,Near,,,,,,,,,,-108.0538112,-477.2659941,Down the Line,Backhand,,,,,,,,,,-20.15175525,499.2609908,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,Spencer Johnson,1,,,Long
30-0,2-1,0-0,1.0,612000,,,19,,1,Deuce,Theo Papamalamis,Near,1.0,T,-6.397145669,223.9644029,,,,,,24.5582185,-456.1589348,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
30-0,2-1,0-0,,612000,,,19,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-26.54813539,533.9093066,Crosscourt,Backhand,,,,,,,,,,11.55803806,-259.750946,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-0,2-1,0-0,,614000,,,19,,3,Deuce,Theo Papamalamis,Near,,,,,,,,,,11.66727909,-478.087407,Down the Line,Forehand,,,,,,,,,,108.3293635,344.2263014,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
30-0,2-1,0-0,,615000,,,19,,4,Ad,Theo Papamalamis,Near,,,,,,,,,,133.3334646,547.1383421,Crosscourt,Backhand,,,,,,,,,,-109.6554134,-194.3147638,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Short
30-0,2-1,0-0,,616000,1.0,616000.0,19,,5,Ad,Theo Papamalamis,Near,,,,,,,,,,-188.6353784,-484.3629101,Crosscourt,Backhand,,,,,,,,,,117.9844105,454.1921369,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,,,Deep
40-0,2-1,0-0,1.0,645000,,,20,,1,Ad,Theo Papamalamis,Near,0.0,T,39.14231737,-19.16452865,1.0,T,49.86554571,175.901717,,-46.05301837,-474.2871664,,,,,,,,,,,,,,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,2nd Serve In,T,
40-0,2-1,0-0,,661000,,,20,,2,Ad,Theo Papamalamis,Near,,,,,,,,,,103.0094707,524.5069608,Crosscourt,Backhand,,,,,,,,,,-125.0937664,-424.4208169,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,1.0,,,,,,,Deep
40-0,2-1,0-0,,662000,1.0,662000.0,20,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-137.0889217,-519.9601378,Down the Line,Backhand,,,,,,,,,,-100.8718449,-2.426727909,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,Spencer Johnson,1,,,
40-15,2-1,0-0,1.0,685000,,,21,,1,Deuce,Theo Papamalamis,Near,0.0,Body,-95.43038605,-11.45549541,1.0,T,0.8697561242,214.384416,,22.37355096,-430.0856955,,,,,,,,,,,,,,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,2nd Serve In,T,
40-15,2-1,0-0,,701000,,,21,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-9.921642607,494.5664589,Down the Line,Backhand,,,,,,,,,,-52.45866142,-200.5130632,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,2-1,0-0,,702000,,,21,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-48.86304681,-356.1754484,Crosscourt,Forehand,,,,,,,,,,89.76167979,244.3638069,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,1.0,,,,,,,Short
40-15,2-1,0-0,,703000,,,21,,4,Ad,Theo Papamalamis,Near,,,,,,,,,,152.4127898,389.6008311,Down the Line,Backhand,1.0,,,,,,,,,109.6734799,-99.6278598,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
40-15,2-1,0-0,,704000,1.0,704000.0,21,,5,Deuce,Theo Papamalamis,Near,,,,,,,,,,109.6734799,-119.7324202,Crosscourt,,,1.0,,,,,,1,,-97.77811133,140.0861986,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
0-0,2-2,0-0,1.0,746000,,,22,,1,Deuce,Spencer Johnson,Far,0.0,Wide,166.6510225,-254.2306376,1.0,Body,68.15189742,-148.0150536,,-25.24669729,443.2629812,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,2nd Serve In,Body,
0-0,2-2,0-0,,755000,,,22,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,83.54925634,-430.2690398,Down the Line,Forehand,,,,,,,,,,43.45159668,334.2673392,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
0-0,2-2,0-0,,757000,,,22,,3,Ad,Spencer Johnson,Far,,,,,,,,,,35.98037511,529.9076936,Crosscourt,Backhand,,,,,,,,,,-56.18969816,-223.0758147,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
0-0,2-2,0-0,,758000,,,22,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-100.4779035,-512.9551236,Down the Line,Backhand,,,,,,,,,,-48.89489283,294.1980424,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
0-0,2-2,0-0,,761000,,,22,,5,Ad,Spencer Johnson,Far,,,,,,,,,,135.1035214,150.0492563,Down the Line,Backhand,,,,,,,1,,,99.33768591,-469.9062336,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,,,,,Long
0-0,2-2,0-0,,762000,1.0,762000.0,22,,6,Deuce,Spencer Johnson,Far,,,,,,,,,,129.7913222,-536.7303587,Down the Line,Forehand,,,,,,,,,,73.24308836,220.4532262,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
0-15,2-2,0-0,1.0,787000,,,23,,1,Ad,Spencer Johnson,Far,1.0,T,-49.53793745,-163.3468832,,,,,,30.49145341,458.1011975,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
0-15,2-2,0-0,,788000,,,23,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-116.9261428,-490.6087106,Down the Line,Forehand,,,,,,,,,,-159.0213747,313.9475503,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,
0-15,2-2,0-0,,789000,,,23,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-159.0213747,360.2156824,Down the Line,,,1.0,,,,,,,,-141.3707185,-334.5231026,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
0-15,2-2,0-0,,791000,,,23,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-149.231671,-519.0576553,Down the Line,Backhand,,,,,,,,,,-6.122358924,61.81660652,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
0-15,2-2,0-0,,791000,,,23,,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-6.122358924,108.0847386,Down the Line,,,1.0,,,,,1,,,-101.8126039,-389.1350448,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Deep
0-15,2-2,0-0,,792000,1.0,792000.0,23,,6,Ad,Spencer Johnson,Far,,,,,,,,,,-97.80145997,-455.3447561,Down the Line,Backhand,,,,,,,,,,-49.60381124,-189.1526465,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,Spencer Johnson,1,,,
15-15,2-2,0-0,1.0,817000,,,24,,1,Deuce,Spencer Johnson,Far,1.0,T,46.86160871,-240.4946686,,,,,,-29.95803259,449.862418,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
15-15,2-2,0-0,,818000,,,24,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,40.95451662,-502.0285706,Crosscourt,Backhand,,,,,,,,,,-50.86838911,275.845128,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Short
15-15,2-2,0-0,,819000,,,24,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-83.967465,503.7072233,Crosscourt,Forehand,,,,,,,,,,62.72582568,-324.4608322,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
15-15,2-2,0-0,,821000,,,24,,4,Deuce,Spencer Johnson,Far,,,,,,,,,,89.14416557,-537.2229385,Down the Line,Forehand,,,,,,,,,,110.769182,398.9515037,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Deep
15-15,2-2,0-0,,822000,,,24,,5,Ad,Spencer Johnson,Far,,,,,,,,,,110.8961067,549.5953467,Crosscourt,Backhand,,,,,,,,,,-90.61650809,-341.8888342,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
15-15,2-2,0-0,,824000,,,24,,6,Ad,Spencer Johnson,Far,,,,,,,,,,-108.5768591,-509.1856955,Crosscourt,Backhand,,,,,,,,,,106.3577811,329.5399278,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
15-15,2-2,0-0,,825000,1.0,825000.0,24,,7,Ad,Spencer Johnson,Far,,,,,,,,,,155.8319882,486.9450787,Down the Line,Backhand,,,,,,,,,,110.7139873,5.882901356,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
15-30,2-2,0-0,1.0,857000,,,25,,1,Ad,Spencer Johnson,Far,0.0,Wide,-203.6350066,-408.451378,1.0,Body,-98.64691054,-191.2039972,,24.9903598,409.0619641,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,2nd Serve In,Body,
15-30,2-2,0-0,,870000,,,25,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-175.2686242,-457.2007437,Down the Line,Backhand,,,,,,,,,,-119.9249508,385.4011756,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Deep
15-30,2-2,0-0,,871000,,,25,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-103.5577045,539.2753609,Down the Line,Forehand,,,,,,,,,,-146.7188976,-299.9609088,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,,,,,Short
15-30,2-2,0-0,,872000,,,25,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-177.2335466,-537.0147911,Down the Line,Backhand,,,,,,,,,,-64.163528,242.9375875,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
15-30,2-2,0-0,,873000,1.0,873000.0,25,,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-32.13512139,429.590666,Crosscourt,Forehand,,,,,,,,,,57.01061352,238.3384405,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,Theo Papamalamis,1,,,
15-40,2-2,0-0,1.0,907000,,,26,1.0,1,Deuce,Spencer Johnson,Far,1.0,T,51.18922244,-237.9951006,,,,,,-31.88490814,465.8550908,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
15-40,2-2,0-0,,908000,,,26,1.0,2,Deuce,Spencer Johnson,Far,,,,,,,,,,59.2727909,-511.6123469,Down the Line,Backhand,,,,,,,,,,58.68153434,241.1432251,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
